3.707074700311237536e-01 8.238075842162260187e+00 6.932609622714791975e+00 8.691551425425458888e+00 1.535875950188116121e+02 -1.902841541690589224e+02 -3.258637568994064537e+01 9.200000000000000000e+01 1.000000000000000000e+00
2.325515944014203973e-01 1.043480684881127019e+01 3.928454438635821333e+00 7.896376536413484359e+00 1.248550570785576213e+02 -2.057210256388062248e+02 -6.304358813890344493e+01 9.300000000000000000e+01 1.000000000000000000e+00
4.256621954454874457e-01 1.307975233851215435e+01 -2.168334405465984993e+00 5.156826955388424949e+00 5.684454234619275326e+01 -2.092639005109191714e+02 -1.106334347486800311e+02 9.400000000000000000e+01 1.000000000000000000e+00
1.882915662435407367e-01 1.298028152772034183e+01 -1.989532827444241425e+00 5.364611642510712208e+00 6.069592230272765221e+01 -2.097649987428736438e+02 -1.088897822107111608e+02 9.500000000000000000e+01 1.000000000000000000e+00
5.179909251685107519e-01 1.226866001629985270e+01 2.111829620533507423e-01 6.410009587988628077e+00 8.539305099522555054e+01 -2.119500130557561306e+02 -9.430589215384078727e+01 4.018000000000000000e+03 1.000000000000000000e+00
5.586669372900276986e-01 1.333411072356070015e+01 -3.400006246716641201e+00 4.520344197216587645e+00 4.269979691772311270e+01 -2.063112751381870567e+02 -1.175676515522974910e+02 9.700000000000000000e+01 1.000000000000000000e+00
5.987495892909652229e-01 1.098667447201927949e+01 3.076222868101891272e+00 7.643707463264200364e+00 1.160162401072585965e+02 -2.077991457355782075e+02 -7.075297843065348502e+01 9.800000000000000000e+01 1.000000000000000000e+00
1.510846420300081816e-01 1.304882545144919526e+01 -2.142796735207221026e+00 5.200788285352326845e+00 5.856471728132999743e+01 -2.093318974343151240e+02 -1.099203086617400373e+02 9.900000000000000000e+01 1.000000000000000000e+00
7.822463606066857311e-01 1.141190288418305698e+01 2.105134630030290221e+00 7.290452493883432972e+00 1.064258692833459889e+02 -2.104824050571301655e+02 -7.900104504592752619e+01 2.804000000000000000e+03 1.000000000000000000e+00
3.131433273252436367e-01 1.226226296666911253e+01 1.713438697419895629e-01 6.381316730814359239e+00 8.479893119296249893e+01 -2.122513792279234792e+02 -9.457519619894461016e+01 3.755000000000000000e+03 1.000000000000000000e+00
5.488003452147957040e-01 1.360053006309426671e+01 -4.819509641210690809e+00 3.616389882900570729e+00 2.571051605274049479e+01 -2.002985826488025225e+02 -1.245226468840076564e+02 1.020000000000000000e+02 1.000000000000000000e+00
6.451346064257955648e-01 1.285747257846605685e+01 -1.573074303644912630e+00 5.499317589415325891e+00 6.503985264270072264e+01 -2.108900916783889272e+02 -1.064679518355687975e+02 1.030000000000000000e+02 1.000000000000000000e+00
4.156478771579009135e-01 1.122079520956094889e+01 2.473419508594229654e+00 7.467499254603427339e+00 1.108451213898891865e+02 -2.093732117012748972e+02 -7.533593037892546818e+01 1.040000000000000000e+02 1.000000000000000000e+00
1.004799484956051814e-01 1.090892085961655056e+01 3.129537662360955430e+00 7.639425983722375690e+00 1.174918176008821007e+02 -2.075777607645445926e+02 -7.046613617760812076e+01 1.050000000000000000e+02 1.000000000000000000e+00
1.221430041962607710e-01 1.325056260934749197e+01 -3.197900336489844619e+00 4.583937188274585850e+00 4.461098203758588454e+01 -2.072390616993896799e+02 -1.170798393225826288e+02 1.060000000000000000e+02 1.000000000000000000e+00
1.040573358543016580e-01 1.299411156306637949e+01 -1.882920531697101163e+00 5.261869338883043312e+00 6.104415654770717481e+01 -2.101329123797289640e+02 -1.091443615110949992e+02 1.070000000000000000e+02 1.000000000000000000e+00
6.523394151295458521e-01 1.321007654985536028e+01 -2.645330709886129839e+00 4.924048089792535166e+00 5.155298320960724112e+01 -2.082483971596466859e+02 -1.133023062569656361e+02 1.080000000000000000e+02 1.000000000000000000e+00
